ID,SMILES
ZINC000091877040,CC(C)(C)[C@@H](Cn1ccnc1)NC(=O)c1cn2ccsc2n1
ZINC000095984302,C[C@H]([NH2+]Cc1noc2c1CCCC2)c1ccc(-n2cncn2)cc1
ZINC000053378595,O=C(COCc1nc2ccccc2s1)N1CCO[C@@H]2CCC[C@@H]21
ZINC000040526565,CS(=O)(=O)c1ccc(NC(=O)NCc2cccs2)cc1
ZINC000067472786,C[N@@H+]1CC[C@@]2(CCC[N@@H+](C3CCC4(CC[NH2+]CC4)CC3)C2)C1
ZINC000021026550,O=C(CSCc1cccc(Cl)c1)NCc1ccccn1
ZINC000000235604,COc1cc(C(=O)Nc2nc3ccccc3n2C)cc(OC)c1OC
ZINC000034896519,CCOC(=O)C1=C(C[NH+]2C[C@H](C)C[C@@H](C)C2)NC(=O)N[C@H]1CC
ZINC000041604469,CC(C)(C)c1n[nH]c(N2CCN(c3ccccc3)CC2)nc1=O
ZINC000016399974,CCN1CCN(S(=O)(=O)c2ccc(OC)c(Cl)c2)CC1
ZINC000004553789,CC(=O)NC[C@@H](c1cccs1)S(=O)(=O)c1cccs1
ZINC000096005784,CCOc1ccc(S(=O)(=O)N2Cc3ccccc3C2)cn1
ZINC000100580402,Cc1cccc(N2C(=O)[C@H]3CC[C@@H](C)C[C@H]3C2=O)c1
ZINC000244673644,Cc1cc(F)ccc1NC(=O)C[N@@H+](C)CC1(CO)CCOCC1
ZINC000000038744,Cc1sc(NC(=O)c2ccccc2)c(C(N)=O)c1C
ZINC000073691403,COc1cccc(COc2cc(C)nc(N3CCCCC3)n2)c1
ZINC000040296288,COc1ccccc1NC(=O)c1ccc(Br)c(N)c1
ZINC000041122415,CCCc1noc([C@H]2CCCN(C(=O)NC3CCCCC3)C2)n1
ZINC000005956833,COc1ccc2c(C)c(CC(=O)N[C@H](C)C(=O)O)c(=O)oc2c1
ZINC000069842284,Cn1ncc(C(=O)N2CCCN(Cc3cscn3)CC2)c1C1CC1
ZINC000092099189,CCCn1ncc(C(=O)N(C)Cc2cc(C3CC3)n[nH]2)c1C
ZINC000006344112,O=C(Nc1nnn[nH]1)C12C[C@H]3C[C@H](C1)CC(c1ccccc1)(C3)C2
ZINC000025135325,Cc1cc(CN(C)C(=O)[C@@H](NC(=O)c2ccccc2F)C(C)C)no1
ZINC000097010799,NC(=O)[C@H]1CCC[C@H]1NC(=O)N[C@@H]1CCc2cc(Cl)ccc21
ZINC000027953358,C[C@H](NS(=O)(=O)N1CCCC[C@H]1C)c1cccs1
ZINC000072312033_1,CCOC(=O)[C@@H]1CCC[N@@H+](Cc2cc(F)cc(C(C)=O)c2O)C1
ZINC000007073389,C[C@H](C#N)Sc1nnc(N2CCOCC2)n1Cc1ccccc1
ZINC000042667127,C[C@H](Nc1ccc(NC(=O)NC2CC2)cc1)C(=O)N1CCCC1
ZINC000004336373,CCOC(CNC(=S)NC12C[C@H]3C[C@H](C1)C[C@@H](C2)C3)OCC
ZINC000521394835,CO[C@@H](Cc1ccccc1)CS(=O)(=O)N(C)c1ccn(C)n1
ZINC000004381421,CCOC(=O)Cc1csc(NC(=O)CSCC(=O)O)n1
ZINC000003560361,Cc1ccc(CC(=O)Nc2ccccc2N2CCOCC2)cc1C
ZINC000064978037,CCC(=O)N1CCc2cc(CNC(=O)c3ccccn3)ccc21
ZINC000013001078,O=C(CCN1C(=O)COc2ccccc21)Nc1ccccc1O
ZINC000095989465,O=C(O)c1cccc(NC(=O)[C@H]2CCCN2Cc2ccccc2)c1
ZINC000004171037,CCOCCOC(=O)C1=C(C)NC(=O)C[C@H]1c1cccc(Cl)c1
ZINC000011873031,COC(=O)CCCC(=O)N[C@@H]1CCC[N@H+](C2CCCCCC2)C1
ZINC000057878861,Cc1nn(C)c(C)c1NC(=O)[C@H](C)N1CCc2sccc2C1
ZINC000069565156,CCOc1cc(C)nc(N2CCN(C(=O)[C@@H]3C[C@@H]3C)CC2)n1
ZINC000096011673,O=C(Nc1cccc2cccnc12)[C@@H]1CCCCS1(=O)=O
ZINC000072264907,CCCCNC(=O)NCc1nc(-c2ccc(OC)cc2)cs1
ZINC000195314651,COC(=O)[C@H](C)Oc1ccc(/C=C/c2cncc(C)n2)cc1
ZINC000000291797,N=c1oc2ccc([N+](=O)[O-])cc2cc1-c1nc2ccccc2[nH]1
ZINC000077537406,COc1ccc(CN2CCC([C@@H](C)[NH+](C)C)CC2)c(F)c1F
ZINC000096102033,Cc1cccc(NS(=O)(=O)c2cc3n(c2)CCN(C)C3=O)c1
ZINC000045447439,CCc1nc2ccccc2n1CC(=O)N1C[C@H](C)OC[C@@H]1C
ZINC000095995051,CC[C@H](COC)NC(=O)N1CCC(n2ccc(C(F)(F)F)n2)CC1
ZINC000521395593,Cc1noc(C2(NC(=O)c3cc(F)ccc3O)CCOCC2)n1
ZINC000068561695,NC(=O)c1cccc(NC(=O)CC(=O)Nc2ccccc2F)c1
ZINC000069978842,CCS(=O)(=O)C[C@@H](C)N(C)c1ccc(C(C)=O)cc1[N+](=O)[O-]
ZINC000091350924,O=C(O)c1ccc2[nH]c(-c3cn(C4CC[NH2+]CC4)nn3)nc2c1
ZINC000013012457,Cc1cc(C)cc(NC(=O)c2ccc3c(c2)OCC(=O)N3)c1
ZINC000048554727,C[C@H]1C[N@H+](CCCNc2snc(Cl)c2C#N)C[C@@H](C)O1
ZINC000025225855,O=C(NCc1ccccc1)N1CCC[C@@H](c2nnc3ccccn23)C1
ZINC000059843538,COc1c(C)cc(Br)cc1C(=O)N1CCCCC1
ZINC000072417752,CCc1cc(NCc2nnc(CC)o2)n2nc(C)c(C)c2n1
ZINC000057955534,CC(C)NC(=O)Nc1ccccc1C(=O)/N=c1/sccn1C
ZINC000014135389,CCOc1ccc(NC(=O)C[N@@H+]2CCCC[C@@H]2C)cc1OCC
ZINC000084740432,CCC[C@@H](NC(=O)c1cc2ccccc2c(=O)[nH]1)c1nnn[nH]1
ZINC000238125432,O=C(O)c1ccc(CNC(=O)[C@H]2Cc3cc(F)ccc3O2)o1
ZINC000069350544,CC[C@@H](C)NC(=O)[C@@H]1CSCN1C(=O)c1ccc(C)cc1
ZINC000097831201,Cn1ccnc1[C@@H]1CCCN(C(=O)c2cc(-c3ccccn3)n[nH]2)C1
ZINC000021559375,O=C1NC2(CCCC2)C(=O)N1C[C@H](O)COc1ccc(F)cc1
ZINC000079008466,O=C(NCc1nc2ccccc2s1)N[C@H](CO)Cc1ccccc1
ZINC000021469560,CC(C)NS(=O)(=O)c1ccc(C(=O)Nc2ccn(C)n2)cc1
ZINC000084810956,CCOc1cccc(CNC(=O)C[N@H+]2CC[C@]3(CCOC3)C2)c1
ZINC000067677386,C=CCn1nc(C(=O)O)c2c1CC[C@H]([N@H+](C)Cc1ccncc1C)C2
ZINC000244723807,CCc1cc(C(=O)N[C@@H](c2ccc(OC)nc2)[C@H]2C[C@@H](O)C2)ccn1
ZINC000077391400,C[C@@H]([C@H]1CC[N@H+](Cc2cccc(F)c2)CC1)[NH+]1CCN(C)CC1
ZINC000042752112,C[NH+]1CCN(CCCCNC(=O)c2cn3ccccc3n2)CC1
ZINC000064991142,O=C(Nc1ccccc1)c1nnc(CNC(=O)C2CCC2)s1
ZINC000072456854,Cc1nc[nH]c1C[N@H+]1CCC[C@@H](c2nnc(CN(C)C)n2C)C1
ZINC000072269263,O=C(c1sccc1C1CC1)N1CCN([C@H]2CCC[C@@H]2O)CC1
ZINC000097111112,CC[C@@H](NCC(=O)Nc1ccccc1)c1c(C)noc1C
ZINC000040548751,CC(C)Oc1cccc(CN2C(=O)N[C@@]3(CCSC3)C2=O)c1
ZINC000071900211,CC[C@H](C)Oc1ccccc1/C=C/C(=O)NC1CCN(C(N)=O)CC1
ZINC000004480952,C/C(=N\N=C1/NC(=O)[C@@H](CC(=O)O)S1)c1ccc(C)cc1
ZINC000074709746,O=C(N[C@@H](c1nccs1)C1CC1)N1CCC[C@@H](c2ncc[nH]2)C1
ZINC000069809823,CCN(C)C(=O)c1cccc(C(=O)N[C@@H](C)Cn2nc(C)cc2C)c1
ZINC000000153612,O=C(O)CSCC(=O)Nc1ccccc1N1CCOCC1
ZINC000016603122,Cc1ccc(CN2CCN(C(=O)c3ccc(C)o3)CC2)cc1
ZINC000299747283,O=C(O)[C@@H]1COCCN1C(=O)[C@@H]1C[C@@H]1c1cc(F)ccc1F
ZINC000069569854,O=C(NCCc1coc(-c2ccc(F)cc2)n1)NCc1cccnc1
ZINC000000103176,CN(C(=O)c1ccccc1[N+](=O)[O-])c1ccccc1
ZINC000040525101,Cc1nc(C(C)C)sc1C(=O)NC[C@H](C)N1CCOCC1
ZINC000012363337,COc1ccc(CN2CCC([NH+]3C[C@@H](C)O[C@H](C)C3)CC2)cc1
ZINC000248085799,Cc1ccc(N2C(=O)C[C@@H]([NH2+][C@@H]3CCC[C@@H](C)[C@H]3C)C2=O)cc1
ZINC000097568763,COc1cccc(F)c1-c1cc(C(=O)N2CCN(C)CC2)ccn1
ZINC000005251114,Cc1ccccc1CNC(=O)C(=O)Nc1ccc(F)c(Cl)c1
ZINC000000118188,O=C(c1ccc(OC(F)(F)F)cc1)c1ncc[nH]1
ZINC000268994990,O=C(O)[C@@H]1COCCN1C(=O)Cc1coc(-c2cccs2)n1
ZINC000004505478,CCC(CC)C(=O)N1CCC2(CC1)CC(=O)c1ccccc1O2
ZINC000215686860_1,CC[C@@H](C)Sc1ncc(C[N@@H+](C)CCn2ccnc2)cn1
ZINC000025368271,C[C@H](CNS(=O)(=O)Cc1ccc(F)cc1)c1ccccc1
ZINC000043122088,Cc1ccc(OCc2ccc(C(=O)N3CCC[C@H](C(N)=O)C3)o2)cc1
ZINC000280219536,C[C@@H]1CN(C(=O)CCC(=O)c2cnn(C)c2)[C@H](c2ccccc2)CO1
ZINC000072240358,CSCc1cccc(S(=O)(=O)N2C[C@H](C)O[C@@H](C)C2)c1
ZINC000218572557,O=C(N[C@H]1C[C@H](c2cc(N3CCCC3)ncn2)C1)c1ccc[nH]1
ZINC000217539384,CCc1nccn1CCC(=O)N[C@@H](C)c1nnc(C(C)C)o1
ZINC000169783364,Cc1ccc(C[N@@H+](C)[C@@H]2CCc3nn(C)c(=O)n3CC2)nc1
ZINC000072120741_1,Cn1cc(C[N@@H+]2CCCN(Cc3cccnc3)CC2)cc1C#N
ZINC000012996722,Cc1cc(C(=O)Nc2cccc(C(=O)N(C)C)c2)c(C)o1
ZINC000032779373,C[C@@H]1CCCCN1C(=O)N[C@H]1CC[N@H+](Cc2ccccc2)CC1
ZINC000079015854,Cc1ccccc1[C@H]1C[C@H]1C(=O)N[C@@H]1CCCC[C@@H]1C(N)=O
ZINC000003457928,Cc1cccc(C(=O)OCC(=O)Nc2cccc(C#N)c2)c1O
ZINC000056923979,O=C(/C=C/c1cccs1)N1CC(c2nc3ccccc3[nH]2)C1
ZINC000053243740,CCc1nnsc1C(=O)NC1CCN(c2ccc(F)cc2)CC1
ZINC000008985447,CC(=O)[C@H](Cc1ccccc1)NC(=O)CSc1nnc(C)s1
ZINC000257212868,O=C(c1cc2c(s1)CCC2)N1CCCC[C@@H]1c1cc[nH]n1
ZINC000072285742,N#Cc1cccc(OCc2cccc(C(=O)N3CCC[C@H](O)C3)c2)c1
ZINC000071896391,Cn1c(CCNC(=O)c2scnc2Cl)nc2c(F)cccc21
ZINC000096112557,O=C(NC[C@H]1COCc2nc3cccnc3n21)Nc1ccccc1
ZINC000252487192,O=C(NC[C@H](O)COc1cccc(F)c1)[C@@H]1[C@H]2CCCC[C@H]21
ZINC000009954450,CC(C)c1nnc(S[C@@H](C)C(=O)NC(=O)Nc2ccccc2)[nH]1
ZINC000058407292,CC[C@H](C)[N@@H+](C)CC(=O)NCCc1ccc(OC(F)F)cc1
ZINC000085436129,O=C1NC[C@H]2CN(Cc3ccc(OC(F)(F)F)cc3)CCN12
ZINC000097642612,C[C@H](Nc1ncnc2c1Cc1ccccc1OC2)c1n[nH]c(=O)[nH]1
ZINC000040539225,CCOC(=O)N[C@H]1CCCN(C(=O)c2ccccc2OC)C1
ZINC000218631050,COCCc1nc(CNC(=O)[C@@H]2C[C@H]2c2ccccc2)no1
ZINC000072299843,CCc1cnc(CN(C)C[C@@H](c2cccs2)N2CCOCC2)o1
ZINC000056009611,CNC(=O)NC(C)(C)C(=O)NCCOc1ccc(C(C)C)cc1
ZINC000003551267,O=C(OCC(=O)c1ccc(Cl)s1)c1ccc(-n2cnnn2)cc1
ZINC000225604221,CCOc1cccc(NS(=O)(=O)c2ccc(F)c(C)c2)c1
ZINC000027751995,CCc1nnc2n1N=C(c1ccc(C)c(C)c1)CS2
ZINC000067783688,CC(C)Nc1ccc(C(=O)N(C)C[C@@H]2COc3ccccc3O2)cn1
ZINC000243901221,O=C(C[C@@H]1[NH2+][C@@H]2CCCC[C@H]2NC1=O)Nc1ccc(F)c(F)c1
ZINC000062133802,O=C(O)[C@H]1CC[N@@H+](CC(=O)N2CCSc3ccccc32)C1
ZINC000299747991,Cc1ccc(C)c(O[C@H](C)C(=O)N2CCN(CC(=O)O)CC2)c1
ZINC000257270565,Cc1nc(CC(=O)N2CCC[C@@H]2CCc2ccncc2)cs1
ZINC000046243623,C[C@@H](C(=O)NC[C@@H](C)[N@@H+]1CCc2sccc2C1)n1cncn1
ZINC000004811422,CC1(C)[C@H](C(=O)Nc2ccc(C(=O)O)cc2)CC[C@@]1(C)C(=O)O
ZINC000049719168,COc1ccc(CN2CCN(C(=O)c3ccncc3)CC2)cc1F
ZINC000058159976,CCNC(=O)NC(=O)[C@H](C)Nc1cccc(COC(C)C)c1
ZINC000021792597,COc1ccc(S(N)(=O)=O)cc1-c1noc(C(C)(C)C)n1
ZINC000091486332,O=c1cc(C[N@@H+]2C[C@H]3CCC[C@]3(CO)C2)[nH]c2ccc(F)cc12
ZINC000012971371,O=C(NN1CCOCC1)c1cc2c(s1)-c1ccccc1OC2
ZINC000104478267_1,Cc1ccccc1C[N@@H+]1CCN(CC(C)(C)C)C[C@H]1CCO
ZINC000091459333,Nc1nc(CCC(=O)N2C[C@@H](C(=O)O)[C@@H](C3CC3)C2)cs1
ZINC000095075547,CN(CC1CCN(C(=O)OC(C)(C)C)CC1)c1ccccn1
ZINC000000118403,COC(=O)c1c(NC(C)=O)sc2c1CC[C@@H](C)C2
ZINC000069930415,C=CCNC(=O)CN1CCC[C@@H]1c1nc(Cc2ccc(F)cc2)no1
ZINC000237499418,C[C@H](CNC(=O)c1ccc(CN2CCCC2=O)cc1)C(=O)O
ZINC000091625427,CCCc1nc(C(=O)N2CCNC(=O)[C@@H]2Cc2ccccc2)cs1
ZINC000022540501,Cc1cc(C)c([C@@H](C)NC(=O)C(=O)NCc2ccccc2)cc1C
ZINC000091592965,CNC(=O)c1nn(CCCc2csc(C)n2)c(=O)c2ccccc12
ZINC000027928398,O=C(NCCCn1cccn1)c1cc(F)c(F)cc1Cl
ZINC000052667665,N#Cc1cccc(OCC(=O)NC[C@H]2CCN(c3ccccc3)C2)c1
ZINC000218059838,C[C@@H](Cc1cnccn1)N(C)C(=O)c1noc2c1CCCC2
ZINC000071404231,CC(C)[C@H]1CN(C(=O)c2ccccn2)CCC[N@H+]1CC1CC1
ZINC000252510580,c1ccc(COc2cncc(N3CCC[N@H+]4CCC[C@@H]4C3)n2)cc1
ZINC000091794171,COCC[N@H+]1CC[C@@]2(CC1)C[C@@H](c1ccccc1)C[N@H+](C)C2
ZINC000046907935_1,CCCCCNC(=O)NC[C@H](C)[N@H+]1CCc2sccc2C1
ZINC000003312786,C[C@@]1(c2ccccc2)NC(=O)N(CC(=O)N2CCc3ccccc32)C1=O
ZINC000067982079_1,O=C(NC[C@@H]1CCC[N@@H+](Cc2ccccc2F)C1)c1ncn[nH]1
ZINC000007437252,CCOC(=O)[C@@H]1CCC[N@H+](CC(=O)NCc2ccc(F)cc2)C1
ZINC000039954328,CC(C)(C)OC(=O)N1CC[C@H](COc2ccc(C#N)c(F)c2)C1
ZINC000067713537,CC[NH+]1CCN(Cc2cc(C(=O)N(C)CCC(C)C)no2)CC1
ZINC000009366287,c1ccc(-c2nc(CSc3nnnn3C3CC3)co2)cc1
ZINC000102990104,Cc1ccccc1C(=O)N1CCc2c(nc3cc[nH]n3c2=O)C1
ZINC000072239655,O=C(NCc1ccc(F)cc1)[C@H]1CCC(=O)N1Cc1ccco1
ZINC000064820648,CCC(=O)Nc1cc(C(=O)O)ccc1N(C)C[C@@H]1COCCO1
ZINC000129002064,CO[C@@H](C(=O)N[C@H]1COc2ccccc2C1=O)c1ccccc1
ZINC000041869461,CC(C)[C@@H](CNC(=O)c1cccc(N(C)C)c1)N1CCOCC1
ZINC000097137073,COC(=O)C[C@@H](C)OC(=O)c1coc2ccccc12
ZINC000072164883,CC(=O)c1[nH]c(C)c(C(=O)N2CCC[C@]3(CC2)CN(C)C(=O)O3)c1C
ZINC000045448497,C[C@H]1CO[C@H](C)CN1C(=O)CCc1nc(-c2cccs2)no1
ZINC000072868654,C[C@H](C(=O)NC(N)=O)N(C)C[C@@H]1CC[N@H+](Cc2ccccc2)C1
ZINC000237615230,C[C@H]1CN(C[C@@H]2CCCN2C(=O)CC2CC[NH2+]CC2)C[C@@H](C)O1
ZINC000065494037,CC[N@H+]1CC[C@@H](CNC(=O)Nc2ccc(OCCOC)nc2)C1
ZINC000072277076,Cc1ccc([C@H](CC(=O)O)NC(=O)CCc2cnn(C)c2)cc1
ZINC000069513487,Cc1cnn(CC2CC2)c1NC(=O)CN1CCCCCC1=O
ZINC000065245663,CC(=O)Nc1ccc(OCC(=O)N[C@@H](C)c2cccs2)nc1
ZINC000078697131,N#Cc1ccc2c(c1)CC/C(=C\c1cnc(N3CCOCC3)nc1)C2=O
ZINC000069562032,COC(=O)c1sccc1S(=O)(=O)Nc1nccs1
ZINC000096441580_1,C[C@@H]1CN(C(=O)C[N@H+](C)[C@@H](CCO)c2ccccc2)C[C@@H](C)O1
ZINC000242302360,C[C@H](C1CC1)N(C(=O)CN1CCO[C@@H](c2ccc(F)cc2)C1)C1CC1
ZINC000011397538,COc1cccc(C(=O)COC(=O)c2cccc([N+](=O)[O-])c2C)c1
ZINC000136167461,Cc1cc(-n2cncn2)ccc1C(=O)N1CCC[C@@H](C(=O)O)C1
ZINC000040819707,O=C(NCCn1ccc2ccc(F)cc21)c1ccccn1
ZINC000072408611,Cc1nccn1C1(C(=O)O)CCN(C(=O)[C@@H]2CC=CCC2)CC1
ZINC000091320822,Cc1ccc2[nH]c(CN3CC[C@@H]4CC[C@H](C3)[N@H+]4C)cc(=O)c2c1
ZINC000065349178,CN(C)S(=O)(=O)c1ccccc1-c1cc(C(=O)O)c[nH]c1=O
ZINC000091678617,O=C(c1ccc(-c2cc[nH]n2)cc1)N1CCN(Cc2ccccn2)CC1
ZINC000199799850,CCCN(C)c1nc(Cl)nc(Nc2cc(F)cc(F)c2)n1
ZINC000041058382,O=C(NC1CCCCC1)[C@H]1CCCN(C(=O)C2CCCCC2)C1
ZINC000237811290,Cc1nc(-c2cccc(C(=O)N3CC[C@H](C(=O)O)C3)c2)no1
ZINC000015831441,CN(C)[C@@H](CNC(=O)COc1ccc(F)cc1)c1ccco1
ZINC000072126311,CCOC(=O)C[C@H]1CCCC[N@@H+]1CC(=O)NCc1ccccn1
ZINC000013135563,CSc1nc2c(c(=O)[nH]1)[C@@H](c1cccc(Cl)c1)CC(=O)N2
ZINC000095384870,Cc1ccc([C@@H](C(=O)N2CC(c3ccccn3)C2)[NH+](C)C)cc1
ZINC000016753693,Cc1cc2oc(=O)cc(N3CCOCC3)c2cc1Cl
ZINC000097805642,COc1c[nH]c(C(=O)NC[C@@H](c2cccs2)[NH+](C)C)cc1=O
ZINC000372017099_2,CCn1cc(C2CCN(CC[C@@H]3CCCC[N@H+]3C)CC2)cn1
ZINC000004511822,c1coc(-c2nnc3sc([C@@H]4COc5ccccc5O4)nn23)c1
ZINC000017121777,Cc1ccc2nc3sc(NCc4ccccc4)nn3c(=O)c2c1
ZINC000067867480,Cc1cccc(-n2nc(CC(C)C)nc2Cc2n[nH]c(=O)[nH]2)c1
ZINC000095992596,C[C@@H](CN1C(=O)N[C@H](CC(F)F)C1=O)Oc1ccccc1F
ZINC000092037418,O=C(O)[C@@H]1CN(C(=O)C2CCOCC2)C[C@H]1c1ccccc1
ZINC000075107846,CC[C@@H](C[NH+]1CCCC1)NC(=O)Nc1ccc(CC#N)cc1
ZINC000071830761,C[C@H]1CC[C@@H](C)[N@H+]1[C@@H]1CCCN(C(=O)c2nccnc2N)C1
ZINC000067542083,CC(C)[N@H+]1CC[C@H](CNC(=O)C(=O)N2CCc3ccccc32)C1
ZINC000098015783,CCN1CC[NH+](CCC(=O)N[C@H]2[C@H]3CCCO[C@@H]3C2(C)C)CC1
ZINC000010471937,CCCCNC(=O)c1ccc(OC)c(I)c1
ZINC000067897797,C[NH+](C)Cc1cc(CC2(NCc3ccccc3F)COC2)no1
ZINC000067677694,NC(=O)CN1CCc2onc(C(c3ccccc3)c3ccccc3)c2C1
ZINC000216111504,CN(C)c1ccc(C[N@@H+]2CCC[C@H](C(=O)c3ccccn3)C2)cn1
ZINC000218131177,Cn1ncnc1[C@@H](NC(=O)Cn1cnc2ccccc21)C1CC1
ZINC000019931440,CCOc1ccccc1CNC(=O)[C@H](C)Oc1ccc(C)cc1
ZINC000000129115,CN1CCN(c2ccc(C(=O)c3ccc(F)cc3)cc2)CC1
ZINC000237235446,CN(CCC(=O)O)C(=O)c1ccc(N2CCCCC2=O)cc1
ZINC000244708048,CCN(Cc1nnc(C2CC2)o1)C[C@H](O)c1cccc(O)c1
ZINC000006647753,O=C1O[C@H](C(=O)Nc2ccc3c(c2)OCO3)Cc2ccccc21
ZINC000040528384,CCCCc1noc(CS(=O)(=O)Cc2c(C)noc2C)n1
ZINC000082106862,CC[C@H]1CN(C(=O)c2ccccc2N(C)C)CC[N@H+]1C(C)C
ZINC000072921293,CN(C)S(=O)(=O)CCCn1ccc(=O)c2sccc21
ZINC000069895869,CS[C@H](C)C(=O)N1CCN(Cc2cnn(-c3ccccc3)c2)CC1
ZINC000044979241,O=c1oc2cc(Cl)ccc2n1C[N@@H+](C[C@H]1CCOC1)C1CC1
ZINC000097236661,CC1CCN(CC(=O)Nc2ccc(O)c(Cl)c2)CC1
ZINC000028245284,COc1ccccc1C(=O)NCCn1cc(Br)cn1
ZINC000093611369,C[C@@H]1C[N@@H+](Cc2ccccc2)CCCN1Cc1ccc(CO)o1
ZINC000058182296,Cc1cc(N2CCCC2=O)ccc1S(=O)(=O)NC1CCCC1
ZINC000218364581,COc1cn(CC(=O)Nc2ccc3[nH]ccc3c2)c(C)cc1=O
ZINC000017116660,CC(=O)c1ccc(N2CCN(C(=O)NCC(C)C)CC2)cc1
ZINC000095469745,O=C(Nc1cc2c(cc1[N+](=O)[O-])OCCCO2)c1cnccn1
ZINC000020482363,CCn1cc(CNc2ccc(-c3nc(COC)no3)cn2)cn1
ZINC000021672906_1,Cc1cccc(OCC[N@H+](C)[C@@H](C)C(=O)NC2CCCC2)c1
ZINC000095090670,Cc1ccsc1C(=O)N1CCN(C(=O)OC(C)(C)C)C[C@@H]1C
ZINC000000152396,O=C(NC[C@H](O)c1ccccc1)Nc1ccccc1
ZINC000097084034,C[C@@H](NCc1noc(-c2ccccc2)n1)c1ccncc1
ZINC000000171458,O=C(Cn1cnc2ccccc2c1=O)c1ccc(Cl)cc1
ZINC000022932747_2,OCC[C@@H]1C[N@H+](Cc2cccs2)CCN1Cc1ccccc1
ZINC000028467705,CC1(C)CC(=O)C2(OC(c3ccc(Cl)cc3)=NS2)C(=O)C1
ZINC000041839352,Cc1nc(C2(NC(=O)c3ccc(=O)[nH]c3)CCCCCC2)no1
ZINC000057332573,CC(C)OC(=O)c1nnc2sc(-c3ccccc3Cl)nn12
ZINC000012852221,CC(C)n1ncc2cc(NC(=O)c3ccccc3O)cnc21
ZINC000078987960,Cc1ccc(CCNC(=O)N[C@@H]2CCO[C@@H]2c2ccccc2)cn1
ZINC000089960866,CCN(C)S(=O)(=O)N(CC)C[C@H](O)c1ccc(C)cc1
ZINC000047937857,CCOc1ccc(C(=O)NC[C@H](C)C[n+]2cc[nH]c2C)cc1
ZINC000329031357,CCNc1nc(Nc2cc(C)cc(C)c2)cc(-c2cccnc2)n1
ZINC000091853767,C[N@@H+](CC(=O)NCC(F)(F)F)C1CCC2(CC1)OCCO2
ZINC000065407366,O=c1[nH]nc(CCC[NH+]2CCOCC2)n1Cc1cccc(F)c1
ZINC000170651008,N#Cc1c(CONC(=O)C2CCCC2)cn2ccccc12
ZINC000096004558,Cc1nnc(CN2CCc3c(ncn3CCc3ccccc3)C2)o1
ZINC000071847693,Cc1nn(C)c(C)c1C(=O)C(=O)N1C[C@H](C)Cc2ccccc21
ZINC000072275815,C[C@@H](SCc1cccc(C(=O)NCc2ccco2)c1)C(N)=O
ZINC000003226056,O=C(NC(=S)NCc1ccc2c(c1)OCO2)c1cccs1
ZINC000080443412,CC(C)(C)OC(=O)n1ncc2c([N+](=O)[O-])cccc21
ZINC000106072674,C[C@H]1CCC[N@H+]([C@H](C)CNS(=O)(=O)N2CCCCC2)C1
ZINC000000208679,Cc1cc(N)n2nc(-c3ccc(Cl)cc3)cc2n1
ZINC000090455245,FC(F)(F)[C@@H](Cc1ccncc1)N[C@@H]1CCc2n[nH]cc2C1
ZINC000072162068,CC(C)C[C@@H]1CCN(c2ccnc(C(=O)N3CCOCC3)c2)C1
ZINC000012075731,COC[C@@H]1CCC[N@@H+](Cc2nc(-c3ccc(OC)cc3)no2)C1
ZINC000170621165,O=C(COCC(F)(F)F)NCC[N@H+]1CCc2ccccc2C1
ZINC000280169009,C[C@@H]1CN(C(=O)c2cccc3c2OCC3(C)C)CC[S@](=O)C1
ZINC000032751426,CSc1nc(C[N@H+]2CCC[C@H]2c2cccs2)cc(=O)[nH]1
ZINC000097231163,O=C(N[C@]1(C(=O)O)CCC[N@H+](Cc2ccccc2)C1)[C@@H]1C[C@@H]1C1CC1
ZINC000001759937,O=C(Nc1ccc(C(=O)O)cc1)Nc1ccc(C(=O)O)cc1
ZINC000069492711,CS[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC1CC1
ZINC000169789861_1,CCn1cc(CN2CCC3(CC2)C[N@@H+](C)C[C@H]3COC)cn1
ZINC000058165444,COC(=O)[C@H](CC(C)C)NCC(=O)Nc1cc(C)ccc1OC
ZINC000000167286,CCN(CC)C(=O)[C@@]12CC[C@](C)(C(=O)C1)C2(C)C
ZINC000237757129,Cc1cccc2c(CC(=O)N3CCO[C@H](C(=O)O)C3)c[nH]c12
ZINC000020722387,O=C(Cc1cnc(-n2cccc2)s1)NCc1ccc2c(c1)OCO2
ZINC000055088220,CSc1ccc2c(C)cc(NCCNC(C)=O)nc2c1
ZINC000534593076,CC[N@@H+](C)C1(CNC(=O)c2cc(F)ccc2OC)CCCC1
ZINC000075094060,O=C(CN1CCC[C@@H]1C[N@@H+]1CCC[C@@H]1CO)Nc1ccccc1
ZINC000071916083,Cc1ccccc1OCCCC(=O)Oc1ccc(OCC(N)=O)cc1
ZINC000078904362,O=[N+]([O-])c1ccc(NCCc2nnc3ccccn23)cc1OC(F)F
ZINC000013365976,Cn1ncc2c(Nc3ccc(F)cc3)nc(Cl)nc21
ZINC000225713285,CN(C)S(=O)(=O)N1CCC[C@H](c2[nH+]cc3n2CCCC3)C1
ZINC000000162708,CCOC(=O)COc1c(Cl)cc(Cl)cc1C=O
ZINC000426392826,O=C(NCc1nncn1C1CCCCC1)[C@H]1CC[C@@H](C(=O)O)C1
ZINC000056770465,Cc1cc(CN(C)C(=O)N[C@H](C)Cc2ccc(O)cc2)no1
